module_id,module,question_concept_id,question,answer_concept_id,answer,answer_numeric,answer_text,select_all
1586134,The Basics,1585952,Employment: Employment Status,1585959,Employment Status: Retired,7,Retired,1
1586134,The Basics,1586140,Race: What Race Ethnicity,1586147,What Race Ethnicity: Hispanic,7,Hispanic,1
1703870,Behavioral Health and Personality,1703906,Please try to remember a period when you were in a highor irritablestate and select all of the following that apply:,1703951,I was more talkative than usual,7,I was more talkative than usual,1
1703970,Emotional Health History and Well-Being,1704046,During feelings of depression or loss of interest Did you try any of the following medications? (Select all that apply),1704102,Sertraline (Lustral or Zoloft),7,Sertraline (Lustral or Zoloft),1
1740639,Personal and Family Health History,1740555,"Including yourself, who in your family has had other heart or blood condition? Select all that apply.",1740769,"Including yourself, who in your family has had other heart or blood condition? - Grandparent",7,Grandparent,1
1740639,Personal and Family Health History,1740556,"Including yourself, who in your family has had an eating disorder? Select all that apply.",1740805,"Including yourself, who in your family has had an eating disorder? - Grandparent",7,Grandparent,1
1740639,Personal and Family Health History,1740558,"Including yourself, who in your family has had other brain or nervous system condition(s)? Select all that apply.",1740704,"Including yourself, who in your family has had other brain or nervous system condition(s)? - Grandparent",7,Grandparent,1
1740639,Personal and Family Health History,1740559,"Including yourself, who in your family has had insomnia? Select all that apply.",43529114,"Including yourself, who in your family has had insomnia? - Grandparent",7,Grandparent,1
1740639,Personal and Family Health History,1740561,"Including yourself, who in your family has had blindness, all causes? Select all that apply.",1740904,"Including yourself, who in your family has had blindness, all causes? - Grandparent",7,Grandparent,1
1740639,Personal and Family Health History,1740562,"Including yourself, who in your family has had post-traumatic stress disorder (PTSD)? Select all that apply.",1740685,"Including yourself, who in your family has had post-traumatic stress disorder (PTSD)? - Grandparent",7,Grandparent,1
1740639,Personal and Family Health History,1740566,"Including yourself, who in your family has had memory loss or impairment? Select all that apply.",1740747,"Including yourself, who in your family has had memory loss or impairment? - Grandparent",7,Grandparent,1
1740639,Personal and Family Health History,1740572,"Including yourself, who in your family has had tinnitus? Select all that apply.",1740830,"Including yourself, who in your family has had tinnitus? - Grandparent",7,Grandparent,1
1740639,Personal and Family Health History,1740573,"Including yourself, who in your family has had vitamin B deficiency? Select all that apply.",1740977,"Including yourself, who in your family has had vitamin B deficiency? - Grandparent",7,Grandparent,1
1740639,Personal and Family Health History,1740576,"Including yourself, who in your family has had spinal cord injury or impairment? Select all that apply.",1740755,"Including yourself, who in your family has had spinal cord injury or impairment? - Grandparent",7,Grandparent,1
1740639,Personal and Family Health History,1740578,"Including yourself, who in your family has had hemorrhoids? Select all that apply.",1740892,"Including yourself, who in your family has had hemorrhoids? - Grandparent",7,Grandparent,1
1740639,Personal and Family Health History,1740583,"Including yourself, who in your family has had farsightedness? Select all that apply.",1740865,"Including yourself, who in your family has had farsightedness? - Grandparent",7,Grandparent,1
1740639,Personal and Family Health History,1740585,"Including yourself, who in your family has had other hormone/endocrine condition? Select all that apply.",1740842,"Including yourself, who in your family has had other hormone/endocrine condition? - Grandparent",7,Grandparent,1
1740639,Personal and Family Health History,1740586,"Including yourself, who in your family has had chronic fatigue? Select all that apply.",1740954,"Including yourself, who in your family has had chronic fatigue? - Grandparent",7,Grandparent,1
1740639,Personal and Family Health History,1740588,"Including yourself, who in your family has had other/unknown thyroid condition? Select all that apply.",43529649,"Including yourself, who in your family has had other/unknown thyroid condition? - Grandparent",7,Grandparent,1
1740639,Personal and Family Health History,1740590,"Including yourself, who in your family has had a pancreatitis? Select all that apply.",1740785,"Including yourself, who in your family has had a pancreatitis? - Grandparent",7,Grandparent,1
1740639,Personal and Family Health History,1740599,"Including yourself, who in your family has had other kidney condition(s)? Select all that apply.",1740860,"Including yourself, who in your family has had other kidney condition(s)? - Grandparent",7,Grandparent,1
1740639,Personal and Family Health History,1740600,"Including yourself, who in your family has had a bleeding disorder? Select all that apply.",1740722,"Including yourself, who in your family has had a bleeding disorder? - Grandparent",7,Grandparent,1
1740639,Personal and Family Health History,1740601,"Including yourself, who in your family has had vitamin D deficiency? Select all that apply.",1740923,"Including yourself, who in your family has had vitamin D deficiency? - Grandparent",7,Grandparent,1
1740639,Personal and Family Health History,1740608,"Including yourself, who in your family has had acne? Select all that apply.",1740861,"Including yourself, who in your family has had acne? - Grandparent",7,Grandparent,1
1740639,Personal and Family Health History,1740613,"Including yourself, who in your family has had prediabetes? Select all that apply.",1740984,"Including yourself, who in your family has had prediabetes? - Grandparent",7,Grandparent,1
1740639,Personal and Family Health History,1740617,"Including yourself, who in your family has had carpal tunnel syndrome? Select all that apply.",1740884,"Including yourself, who in your family has had carpal tunnel syndrome? - Grandparent",7,Grandparent,1
1740639,Personal and Family Health History,1740620,"Including yourself, who in your family has had acute kidney disease with no current dialysis? Select all that apply.",1740792,"Including yourself, who in your family has had acute kidney disease with no current dialysis? - Grandparent",7,Grandparent,1
1740639,Personal and Family Health History,1740623,"Including yourself, who in your family has had other lung condition(s)? Select all that apply.",1740812,"Including yourself, who in your family has had other lung condition(s)? - Grandparent",7,Grandparent,1
1740639,Personal and Family Health History,1740627,"Including yourself, who in your family has had traumatic brain injury (TBI)? Select all that apply.",1740926,"Including yourself, who in your family has had traumatic brain injury (TBI)? - Grandparent",7,Grandparent,1
1740639,Personal and Family Health History,1740628,"Including yourself, who in your family has had cerebral palsy? Select all that apply.",1740992,"Including yourself, who in your family has had cerebral palsy? - Grandparent",7,Grandparent,1
1740639,Personal and Family Health History,1740629,"Including yourself, who in your family has had an enlarged prostate? Select all that apply.",1740702,"Including yourself, who in your family has had an enlarged prostate? - Grandparent",7,Grandparent,1
1740639,Personal and Family Health History,1740630,"Including yourself, who in your family has had other digestive condition? Select all that apply.",1740917,"Including yourself, who in your family has had other digestive condition? - Grandparent",7,Grandparent,1
